ip_address,command_count,session_duration_seconds,failed_login_attempts,unique_commands,login_attempts,files_accessed,suspicious_command_count,port_number,protocol,canary_triggered,honeypot_type,bytes_sent,bytes_received,actual_label,threat_score
192.168.164.225,23,262,2,9,5,2,4,443,SSH,0,Cowrie-SSH,3416,1374,0,44
192.168.248.78,19,393,5,11,4,5,1,22,HTTP,0,Web-Honeypot,1160,14525,1,56
192.168.234.227,20,180,2,6,4,3,1,80,HTTP,0,Cowrie-SSH,4363,65560,0,22
192.168.223.123,12,317,3,9,9,0,3,80,HTTP,0,Web-Honeypot,4278,22152,0,36
192.168.245.127,25,233,5,3,6,6,2,80,SSH,0,Web-Honeypot,6330,898,0,34
192.168.159.22,13,282,3,8,3,6,3,22,SSH,0,Web-Honeypot,9545,14647,0,29
192.168.22.48,14,55,1,8,8,3,1,22,SSH,0,Cowrie-SSH,2073,62968,0,37
192.168.80.26,12,484,0,3,3,0,1,22,SSH,0,Web-Honeypot,2365,1269,0,49
192.168.44.78,13,500,1,6,9,3,3,22,HTTP,0,Cowrie-SSH,774,5517,0,37
192.168.76.159,13,329,2,10,4,3,2,8080,HTTP,0,Fake-Admin-Panel,216,8854,1,59
192.168.191.241,25,130,5,11,5,5,2,80,HTTP,0,Web-Honeypot,1677,5446,0,39
192.168.207.2,14,169,2,11,5,4,2,443,SSH,0,Cowrie-SSH,1557,5635,0,40
192.168.124.37,30,239,2,11,6,3,5,22,HTTP,0,Cowrie-SSH,3681,2808,0,38
192.168.252.246,17,45,2,7,7,5,3,80,SSH,0,Web-Honeypot,2328,11722,0,39
192.168.181.206,24,67,8,16,5,2,1,8080,SSH,0,Cowrie-SSH,7682,8599,1,57
192.168.36.31,12,177,3,10,5,3,3,22,HTTP,0,Cowrie-SSH,843,42230,0,22
192.168.11.133,24,112,3,11,7,7,2,22,HTTPS,0,Web-Honeypot,846,14903,1,63
192.168.239.117,15,291,7,11,1,3,1,22,SSH,0,Cowrie-SSH,2169,3881,0,46
192.168.235.162,15,269,2,5,5,4,1,443,HTTP,0,Cowrie-SSH,308,83107,0,26
192.168.234.111,15,594,4,7,4,3,3,443,SSH,0,Cowrie-SSH,2868,20024,0,26
192.168.22.27,9,244,4,17,1,3,1,22,SSH,0,Web-Honeypot,1834,1962,0,25
192.168.183.246,14,126,4,11,7,3,3,22,SSH,0,Fake-Admin-Panel,1961,1600,0,44
192.168.209.241,20,306,3,9,6,4,0,22,SSH,0,Cowrie-SSH,356,1469,0,39
192.168.179.16,16,130,3,8,7,4,1,22,SSH,0,Cowrie-SSH,24288,13447,0,36
192.168.82.225,21,167,2,8,3,6,0,22,HTTPS,0,Fake-Admin-Panel,10350,35560,0,42
192.168.98.150,10,60,2,7,5,3,3,22,SSH,0,Cowrie-SSH,3218,41991,0,40
192.168.33.96,23,172,1,6,2,7,1,443,HTTP,0,Web-Honeypot,269,3051,0,32
192.168.236.196,13,185,0,10,5,1,1,22,HTTP,0,Web-Honeypot,3449,21543,1,52
192.168.49.117,20,103,7,9,4,3,0,22,SSH,0,Cowrie-SSH,2299,15931,0,41
192.168.232.71,25,149,3,9,8,2,0,22,SSH,0,Cowrie-SSH,1701,1863,0,29
192.168.86.41,19,260,0,11,3,8,0,443,SSH,0,Cowrie-SSH,4204,6522,0,24
192.168.3.106,14,183,4,7,8,2,1,22,HTTPS,0,Cowrie-SSH,5834,3518,0,34
192.168.196.182,16,90,2,6,6,3,1,443,SSH,0,Cowrie-SSH,14254,24336,0,33
192.168.87.27,18,182,3,5,5,3,5,22,HTTP,0,Cowrie-SSH,8622,12638,0,49
192.168.183.152,14,47,2,15,3,4,1,22,SSH,0,Web-Honeypot,1847,6210,0,37
192.168.240.87,23,472,2,9,5,4,4,22,SSH,0,Cowrie-SSH,154,15779,0,48
192.168.14.120,10,225,3,5,6,4,3,80,HTTP,0,Web-Honeypot,2663,669,0,37
192.168.100.35,17,316,3,9,5,6,3,22,SSH,0,Web-Honeypot,23619,7909,0,41
192.168.247.20,18,219,4,9,3,3,2,22,HTTP,0,Web-Honeypot,2798,25485,0,29
192.168.180.82,15,82,5,9,3,7,3,22,HTTP,0,Cowrie-SSH,2303,4395,0,42
192.168.33.8,24,317,0,13,2,3,3,80,HTTPS,0,Cowrie-SSH,6474,12852,0,40
192.168.195.102,17,222,3,9,1,4,3,8080,HTTPS,0,Fake-Admin-Panel,10132,2411,0,46
192.168.175.85,20,83,1,8,8,2,3,80,HTTP,0,Web-Honeypot,4002,48703,0,25
192.168.206.62,14,170,4,17,7,3,6,22,SSH,1,Web-Honeypot,932,21341,1,94
192.168.23.148,27,6,1,11,5,2,1,22,SSH,0,Web-Honeypot,1809,17552,0,36
192.168.185.62,21,91,2,8,3,3,4,22,SSH,0,Cowrie-SSH,3760,21841,0,27
192.168.140.228,13,470,3,4,5,8,1,80,HTTP,0,Cowrie-SSH,1435,2951,0,35
192.168.111.55,19,166,2,5,3,4,1,22,HTTP,0,Cowrie-SSH,6952,15324,0,39
192.168.228.86,21,312,5,10,5,3,1,22,HTTP,0,Fake-Admin-Panel,3849,2543,0,45
192.168.25.232,16,166,7,10,2,1,2,22,HTTPS,0,Web-Honeypot,1348,7603,1,52
192.168.144.134,12,136,2,6,4,3,6,80,SSH,0,Web-Honeypot,5005,50761,0,32
192.168.54.61,13,194,1,5,3,2,0,22,HTTPS,0,Cowrie-SSH,3961,1755,0,30
192.168.77.194,17,316,3,10,6,7,0,22,HTTP,1,Cowrie-SSH,7061,8326,1,63
192.168.86.158,17,395,4,9,3,2,2,22,SSH,0,Cowrie-SSH,13620,84780,0,46
192.168.41.94,17,191,3,8,5,7,0,80,SSH,0,Cowrie-SSH,1143,2691,0,35
192.168.139.190,18,505,5,5,6,7,1,80,SSH,0,Cowrie-SSH,4092,7074,0,28
192.168.10.154,20,263,2,11,3,6,1,443,HTTP,0,Cowrie-SSH,3346,15063,0,50
192.168.183.226,24,167,0,5,6,6,0,22,SSH,0,Cowrie-SSH,6514,2136,0,19
192.168.8.112,23,94,1,10,7,5,0,80,HTTP,0,Fake-Admin-Panel,2948,37391,0,28
192.168.115.230,19,74,4,9,3,4,2,22,SSH,0,Cowrie-SSH,3448,9804,0,43
192.168.175.171,29,90,1,6,4,1,0,22,SSH,0,Fake-Admin-Panel,1082,3467,0,20
192.168.86.177,15,183,5,7,7,5,1,22,HTTPS,0,Web-Honeypot,2808,49415,0,31
192.168.23.136,24,342,4,7,7,1,3,22,HTTP,1,Cowrie-SSH,1106,61229,1,67
192.168.197.150,24,205,3,8,5,8,4,22,HTTP,0,Web-Honeypot,2634,16519,0,44
192.168.236.82,20,45,2,7,1,4,0,80,SSH,0,Cowrie-SSH,2634,17661,0,18
192.168.49.244,21,531,0,10,1,4,2,22,SSH,0,Cowrie-SSH,3878,1087,0,34
192.168.13.131,21,275,2,5,3,4,1,22,HTTP,0,Cowrie-SSH,15052,3758,0,27
192.168.6.40,19,149,1,13,7,4,4,22,HTTP,0,Cowrie-SSH,615,2700,0,33
192.168.209.51,11,299,1,8,2,8,4,80,SSH,0,Web-Honeypot,7957,93749,0,27
192.168.12.162,19,237,4,11,5,4,2,22,HTTPS,0,Cowrie-SSH,8710,4133,0,40
192.168.238.156,16,262,1,13,2,1,2,22,HTTP,0,Web-Honeypot,2448,3097,0,28
192.168.214.118,16,167,4,8,4,2,4,22,HTTPS,0,Fake-Admin-Panel,9737,12323,0,48
192.168.159.198,17,300,1,13,2,3,1,80,SSH,0,Web-Honeypot,3614,4036,1,51
192.168.116.54,19,164,3,7,5,4,4,22,SSH,0,Cowrie-SSH,1797,2221,0,37
192.168.49.142,16,164,7,6,7,4,0,22,HTTPS,0,Fake-Admin-Panel,1369,41982,0,46
192.168.103.196,11,140,5,14,7,2,1,80,SSH,0,Web-Honeypot,942,2886,0,42
192.168.56.62,22,97,4,11,3,2,4,443,SSH,0,Web-Honeypot,3319,34654,0,33
192.168.81.232,13,170,5,8,7,4,0,22,HTTP,0,Cowrie-SSH,2295,37558,0,37
192.168.177.169,24,357,1,15,9,2,2,80,HTTP,0,Web-Honeypot,12210,48844,1,53
192.168.47.88,14,89,3,9,2,4,2,22,SSH,0,Web-Honeypot,2527,724,0,27
192.168.3.39,14,297,4,7,1,4,5,22,SSH,0,Fake-Admin-Panel,2551,4246,0,42
192.168.123.139,14,276,6,8,6,2,1,80,SSH,0,Web-Honeypot,37896,12253,0,43
192.168.148.126,26,142,2,4,4,5,1,80,HTTP,0,Cowrie-SSH,2736,8373,0,29
192.168.159.75,11,451,4,7,4,4,2,22,HTTP,0,Cowrie-SSH,2450,3029,0,35
192.168.83.65,27,82,3,10,4,4,3,8080,SSH,0,Fake-Admin-Panel,1208,6366,0,35
192.168.71.247,23,289,0,13,1,2,1,22,SSH,0,Cowrie-SSH,17949,26568,0,28
192.168.242.35,26,444,5,5,2,5,4,443,SSH,0,Cowrie-SSH,837,18274,0,38
192.168.37.187,15,117,3,9,4,4,1,80,SSH,0,Cowrie-SSH,1374,17745,0,19
192.168.12.158,16,126,3,9,6,1,3,22,SSH,0,Cowrie-SSH,888,10784,1,52
192.168.222.217,18,134,7,6,2,4,1,80,HTTP,0,Cowrie-SSH,1168,1307,0,36
192.168.74.125,17,147,3,11,4,4,1,22,SSH,0,Fake-Admin-Panel,6690,19675,0,31
192.168.163.141,15,233,2,7,5,2,2,22,HTTP,0,Cowrie-SSH,1909,1931,0,33
192.168.51.223,9,41,4,11,8,6,3,22,SSH,0,Web-Honeypot,4362,3789,0,43
192.168.198.46,26,93,7,6,8,2,2,22,SSH,0,Web-Honeypot,513,1745,0,45
192.168.16.168,20,228,5,13,3,4,3,443,SSH,0,Fake-Admin-Panel,25934,12711,0,44
192.168.84.221,19,66,4,11,6,8,4,80,SSH,0,Cowrie-SSH,6478,2197,1,54
192.168.83.143,13,84,2,8,6,4,1,22,SSH,1,Cowrie-SSH,44498,14446,1,64
192.168.138.10,14,147,3,7,6,3,3,22,SSH,0,Cowrie-SSH,815,2108,0,18
192.168.246.44,21,231,5,5,4,5,3,22,HTTP,1,Fake-Admin-Panel,2397,62235,1,54
192.168.153.217,20,268,6,12,5,1,2,22,HTTP,0,Cowrie-SSH,6462,33986,0,44
192.168.53.138,24,117,4,11,3,5,2,22,HTTPS,0,Web-Honeypot,6705,4181,1,52
192.168.216.189,27,160,0,10,6,11,4,443,HTTP,1,Cowrie-SSH,5079,3943,1,70
192.168.99.20,7,123,1,9,10,4,2,22,HTTP,0,Fake-Admin-Panel,412,2989,0,37
192.168.73.11,12,59,3,6,5,5,5,22,SSH,1,Cowrie-SSH,14041,17324,1,72
192.168.217.62,14,347,7,6,3,3,0,8080,SSH,0,Web-Honeypot,1126,11142,0,35
192.168.13.162,22,81,3,9,6,3,0,22,HTTP,0,Cowrie-SSH,11146,2354,0,46
192.168.228.87,14,407,1,9,5,8,3,443,SSH,0,Fake-Admin-Panel,1912,7560,0,35
192.168.187.116,22,506,1,14,6,2,2,22,HTTP,0,Web-Honeypot,863,21839,0,18
192.168.108.103,17,154,3,7,9,5,2,22,SSH,0,Fake-Admin-Panel,1636,10520,0,24
192.168.187.162,17,23,2,11,10,4,3,22,SSH,0,Cowrie-SSH,411,24154,0,24
192.168.137.67,11,107,3,2,4,2,1,22,SSH,0,Web-Honeypot,9104,20680,0,30
192.168.130.129,17,170,6,11,9,5,2,22,HTTP,0,Fake-Admin-Panel,4639,8226,0,42
192.168.112.191,16,178,4,5,7,4,2,22,SSH,0,Fake-Admin-Panel,308,2807,0,35
192.168.221.101,22,132,5,5,7,6,1,22,HTTPS,0,Cowrie-SSH,1116,1721,0,42
192.168.33.161,14,184,3,6,9,3,0,22,SSH,0,Cowrie-SSH,3811,6118,1,51
192.168.248.55,23,242,2,14,4,6,0,22,HTTP,0,Web-Honeypot,4341,542,0,41
192.168.77.92,25,434,1,7,8,9,1,22,SSH,0,Web-Honeypot,962,8294,0,34
192.168.63.31,20,76,1,9,7,1,2,22,SSH,0,Cowrie-SSH,8562,1484,0,42
192.168.225.249,18,223,2,10,8,4,2,22,SSH,0,Cowrie-SSH,1638,14051,0,47
192.168.139.176,16,337,2,8,2,6,2,22,SSH,0,Cowrie-SSH,5203,9881,0,29
192.168.2.120,17,34,2,12,2,5,3,80,HTTP,0,Cowrie-SSH,1419,2339,0,38
192.168.3.44,31,208,4,7,7,8,2,22,HTTP,0,Web-Honeypot,1171,12299,0,36
192.168.135.163,11,64,0,6,4,2,1,22,SSH,0,Cowrie-SSH,1662,42315,0,27
192.168.165.29,16,355,6,4,5,1,0,443,HTTP,0,Cowrie-SSH,1430,53973,0,17
192.168.119.208,23,261,4,10,5,3,1,443,HTTP,0,Cowrie-SSH,7364,25255,0,45
192.168.143.112,15,224,2,3,4,1,4,22,SSH,0,Cowrie-SSH,7924,13389,0,35
192.168.74.99,24,619,4,9,7,6,5,8080,SSH,0,Web-Honeypot,3251,20867,0,47
192.168.203.8,21,196,6,6,3,6,0,22,HTTP,0,Web-Honeypot,5921,11287,0,31
192.168.5.26,15,130,6,6,4,3,1,22,SSH,0,Web-Honeypot,7063,3416,0,49
192.168.106.208,11,320,0,5,6,5,2,80,SSH,0,Cowrie-SSH,220,4099,0,28
192.168.83.62,17,215,1,7,5,2,3,22,SSH,0,Cowrie-SSH,2775,4197,0,48
192.168.172.223,17,272,0,8,5,7,1,80,SSH,0,Fake-Admin-Panel,7471,9510,0,41
192.168.247.55,26,283,3,11,3,6,2,22,HTTPS,0,Cowrie-SSH,1399,11604,0,36
192.168.213.38,14,509,3,8,2,3,0,443,HTTPS,0,Web-Honeypot,799,1893,0,36
192.168.182.23,17,465,1,9,1,2,0,22,SSH,0,Cowrie-SSH,6875,6537,0,36
192.168.96.113,12,105,2,4,4,4,2,22,SSH,0,Cowrie-SSH,2695,7391,0,42
192.168.2.222,20,305,5,15,9,6,3,22,SSH,0,Web-Honeypot,1505,1191,0,50
192.168.129.55,13,223,4,2,7,8,0,22,HTTP,0,Cowrie-SSH,12464,1899,0,43
192.168.115.118,19,395,4,9,5,4,3,80,HTTP,0,Cowrie-SSH,50421,121286,0,41
192.168.12.3,20,264,6,5,3,4,5,22,SSH,0,Fake-Admin-Panel,1448,488,1,59
192.168.246.8,18,545,4,8,3,2,1,22,SSH,1,Fake-Admin-Panel,791,68152,1,64
192.168.162.153,11,102,2,8,6,5,4,22,SSH,0,Cowrie-SSH,2191,60094,0,41
192.168.194.118,14,414,3,8,4,4,0,22,HTTPS,0,Cowrie-SSH,12166,29780,0,50
192.168.88.125,21,156,2,7,1,1,0,22,SSH,0,Cowrie-SSH,4464,17370,0,45
192.168.212.154,14,77,4,13,1,2,2,443,HTTPS,0,Cowrie-SSH,561,2680,0,46
192.168.155.158,27,164,1,8,5,6,0,443,HTTP,0,Web-Honeypot,29919,14536,0,40
192.168.167.160,14,209,2,7,5,5,4,80,HTTPS,0,Cowrie-SSH,2897,52468,0,32
192.168.40.214,16,204,2,4,4,6,1,22,HTTP,0,Cowrie-SSH,4383,28984,0,32
192.168.71.152,20,67,2,5,2,4,2,443,SSH,0,Cowrie-SSH,4960,28986,0,35
192.168.171.47,19,321,5,7,5,6,4,22,SSH,0,Cowrie-SSH,3039,71234,0,33
192.168.196.247,21,194,2,15,5,1,2,80,SSH,0,Web-Honeypot,581,5733,0,37
192.168.252.142,18,409,1,10,4,10,0,22,SSH,0,Cowrie-SSH,4277,45654,0,32
192.168.168.151,17,45,2,7,4,1,0,22,SSH,0,Cowrie-SSH,179,27906,0,40
192.168.252.166,23,162,3,3,4,3,2,22,SSH,0,Web-Honeypot,5338,3724,0,46
192.168.237.33,16,245,4,7,4,5,1,80,SSH,0,Cowrie-SSH,2245,41108,0,34
192.168.181.168,17,260,5,7,4,9,3,80,HTTPS,0,Fake-Admin-Panel,6447,21849,0,40
192.168.7.13,13,21,1,7,6,3,1,22,SSH,0,Fake-Admin-Panel,4697,40128,0,40
192.168.218.173,23,209,5,7,3,3,2,443,SSH,0,Cowrie-SSH,5869,3537,0,29
192.168.207.132,20,178,2,9,3,2,1,22,HTTP,0,Cowrie-SSH,1380,1227,0,48
192.168.203.150,14,118,1,8,4,3,4,80,HTTP,0,Cowrie-SSH,1820,4779,0,39
192.168.57.32,20,366,3,8,4,4,8,80,SSH,0,Cowrie-SSH,416,11218,1,62
192.168.243.93,21,83,3,7,3,2,3,22,SSH,0,Cowrie-SSH,416,18188,0,42
192.168.13.154,19,155,3,12,6,4,5,443,SSH,0,Cowrie-SSH,1315,29068,0,38
192.168.44.172,16,200,3,9,2,3,2,22,HTTP,0,Cowrie-SSH,942,594,0,43
192.168.225.6,18,153,4,7,2,2,3,443,HTTP,0,Cowrie-SSH,16156,8949,0,37
192.168.85.213,16,375,2,10,5,6,0,22,SSH,0,Cowrie-SSH,681,1831,0,36
192.168.89.75,11,100,2,7,6,4,7,443,SSH,0,Fake-Admin-Panel,279,2942,1,56
192.168.118.14,30,347,2,5,2,6,2,22,SSH,0,Web-Honeypot,1266,7078,0,33
192.168.252.233,18,157,3,11,4,5,1,22,HTTP,1,Cowrie-SSH,2890,5804,1,63
192.168.191.77,21,106,2,10,5,3,0,22,SSH,0,Cowrie-SSH,1773,22491,0,33
192.168.101.156,19,267,3,13,2,3,0,22,SSH,0,Cowrie-SSH,1735,20754,0,37
192.168.190.110,23,126,1,9,4,5,3,22,SSH,0,Cowrie-SSH,2838,41313,0,41
192.168.205.128,13,98,2,5,4,4,0,80,SSH,0,Cowrie-SSH,808,23541,0,31
192.168.87.163,11,488,3,6,4,1,2,22,HTTP,1,Cowrie-SSH,9592,15780,1,52
192.168.39.19,16,115,4,10,6,3,2,80,SSH,0,Cowrie-SSH,1077,6939,1,56
192.168.193.176,20,86,1,9,5,4,2,22,SSH,0,Cowrie-SSH,146,14573,0,34
192.168.110.66,19,166,2,13,9,5,3,22,SSH,0,Cowrie-SSH,751,2632,0,49
192.168.242.54,13,173,2,1,4,6,1,22,SSH,1,Cowrie-SSH,1208,841,1,72
192.168.158.92,18,176,0,11,3,2,0,8080,HTTPS,0,Cowrie-SSH,781,8352,0,47
192.168.164.230,23,186,1,11,4,3,2,443,SSH,0,Fake-Admin-Panel,1496,4386,0,30
192.168.110.15,24,179,3,6,13,2,1,22,HTTP,0,Fake-Admin-Panel,8790,2257,0,25
192.168.121.223,22,270,4,6,5,2,2,22,SSH,0,Cowrie-SSH,3793,4308,0,46
192.168.163.136,12,308,3,3,6,3,3,22,SSH,0,Web-Honeypot,8434,4377,0,28
192.168.206.26,24,143,6,7,3,2,1,22,SSH,0,Cowrie-SSH,11725,21284,0,33
192.168.106.126,19,582,5,7,9,6,3,22,HTTP,0,Web-Honeypot,3997,10473,0,45
192.168.98.91,18,736,2,9,2,2,1,80,HTTPS,0,Cowrie-SSH,490,7624,0,32
192.168.179.198,16,26,2,9,6,9,2,22,SSH,0,Cowrie-SSH,2035,7770,0,32
192.168.117.20,18,110,3,7,7,8,2,22,HTTP,0,Cowrie-SSH,8370,4541,0,43
192.168.199.171,16,172,4,8,4,2,3,443,SSH,0,Web-Honeypot,1876,7502,0,34
192.168.94.48,18,278,2,9,5,2,2,22,SSH,0,Cowrie-SSH,3443,1786,1,52
192.168.142.104,9,134,5,10,2,5,2,80,SSH,0,Cowrie-SSH,3228,3608,0,43
192.168.176.217,19,308,4,7,4,3,1,22,HTTP,0,Cowrie-SSH,2183,1851,0,36
192.168.75.250,28,92,3,7,6,1,0,22,SSH,0,Cowrie-SSH,4855,6579,0,32
192.168.217.225,14,46,3,7,3,7,3,8080,HTTP,0,Cowrie-SSH,1668,5970,0,38
192.168.144.84,17,33,1,9,10,9,0,22,SSH,0,Cowrie-SSH,4893,7075,0,49
192.168.15.8,25,201,0,8,7,4,2,22,SSH,0,Cowrie-SSH,492,2526,1,53
192.168.145.7,25,148,8,9,3,3,3,80,HTTP,0,Cowrie-SSH,1022,55258,0,43
192.168.153.99,14,147,1,6,4,2,2,443,SSH,0,Cowrie-SSH,2071,1110,0,32
192.168.235.47,22,253,2,10,3,2,0,22,SSH,0,Web-Honeypot,3245,498824,0,25
192.168.230.77,20,95,3,14,5,3,4,22,SSH,0,Web-Honeypot,6087,3335,0,48
192.168.83.35,14,231,4,9,10,3,4,22,SSH,0,Cowrie-SSH,2853,4380,0,38
192.168.23.14,19,276,2,6,6,8,0,443,SSH,0,Web-Honeypot,2055,2572,0,32
192.168.152.140,11,17,3,6,4,1,0,80,HTTP,0,Fake-Admin-Panel,2976,10744,0,23
192.168.46.228,18,172,4,10,3,2,3,8080,HTTPS,0,Web-Honeypot,3682,25777,0,42
192.168.115.214,26,176,2,5,6,1,4,22,HTTP,0,Cowrie-SSH,6143,3151,0,45
192.168.114.75,10,117,2,13,6,3,4,22,HTTPS,0,Cowrie-SSH,133770,47138,0,45
192.168.246.217,21,667,3,7,6,3,2,22,HTTP,0,Web-Honeypot,709,18561,0,47
192.168.80.85,23,331,8,5,7,5,2,22,SSH,0,Cowrie-SSH,2267,3701,0,48
192.168.9.30,15,179,3,9,2,5,1,443,SSH,0,Fake-Admin-Panel,1781,6330,0,41
192.168.103.195,17,376,3,6,9,7,1,22,HTTPS,0,Web-Honeypot,3470,76025,0,34
192.168.41.244,16,85,1,12,2,2,1,22,SSH,0,Cowrie-SSH,1049,2300,0,33
192.168.12.28,16,426,3,8,5,6,1,22,HTTP,0,Cowrie-SSH,1104,21134,0,40
192.168.144.154,17,346,6,7,4,9,4,22,SSH,0,Fake-Admin-Panel,4286,1701,1,54
192.168.73.80,20,175,4,14,5,2,5,443,SSH,0,Cowrie-SSH,1757,707,0,40
192.168.101.75,27,105,2,7,3,7,1,80,SSH,0,Cowrie-SSH,1931,15350,0,20
192.168.253.196,25,51,1,13,1,3,3,22,SSH,0,Web-Honeypot,947,1175,0,47
192.168.230.53,15,115,4,12,2,9,1,443,HTTP,0,Cowrie-SSH,1238,7548,1,55
192.168.238.20,13,109,5,8,7,3,0,80,SSH,0,Web-Honeypot,6746,15286,0,40
192.168.139.246,11,81,3,8,3,5,3,22,SSH,0,Cowrie-SSH,2787,2895,0,33
192.168.116.170,16,196,5,8,3,5,1,443,HTTP,0,Web-Honeypot,757,2164,0,39
192.168.237.104,23,367,4,10,3,1,1,22,HTTP,0,Web-Honeypot,3653,1728,0,44
192.168.172.79,31,58,6,7,5,2,5,22,HTTP,0,Web-Honeypot,2879,8268,1,51
192.168.67.19,24,140,3,8,4,5,0,22,SSH,0,Cowrie-SSH,782,3134,1,54
192.168.49.132,16,197,3,14,5,3,4,22,SSH,0,Cowrie-SSH,4869,17160,0,25
192.168.153.90,19,163,2,17,4,5,1,22,SSH,0,Cowrie-SSH,734,2824,0,44
192.168.97.55,15,284,2,4,5,4,3,22,SSH,0,Cowrie-SSH,918,3447,1,53
192.168.189.116,22,417,4,15,4,6,1,22,SSH,0,Cowrie-SSH,852,527,0,37
192.168.214.217,18,95,3,7,5,3,3,22,HTTP,0,Fake-Admin-Panel,1995,870,0,26
192.168.197.128,15,548,5,11,7,2,4,22,SSH,0,Web-Honeypot,3810,1950,0,46
192.168.84.208,16,488,4,6,8,3,1,22,SSH,0,Web-Honeypot,4088,1916,0,37
192.168.79.135,16,318,2,6,1,4,2,443,SSH,0,Cowrie-SSH,3800,7954,0,10
192.168.159.26,18,245,6,6,7,4,5,22,HTTP,0,Cowrie-SSH,2125,15479,0,42
192.168.195.187,30,412,4,4,5,3,1,22,HTTP,0,Web-Honeypot,6896,11805,0,37
192.168.4.120,18,166,2,13,1,0,2,8080,SSH,0,Cowrie-SSH,2408,7631,0,23
192.168.216.36,18,139,2,5,3,3,2,22,HTTP,0,Cowrie-SSH,4228,578,0,23
192.168.225.29,16,392,8,8,3,3,0,22,SSH,0,Web-Honeypot,5836,23388,0,36
192.168.182.12,17,391,1,9,8,3,1,22,SSH,0,Fake-Admin-Panel,2851,2442,0,32
192.168.204.59,16,240,4,12,1,0,3,22,SSH,0,Web-Honeypot,7282,1066,0,44
192.168.130.187,20,213,5,5,3,1,1,22,HTTP,0,Cowrie-SSH,6082,1211,0,27
192.168.189.141,11,159,4,10,1,3,3,22,HTTP,0,Web-Honeypot,2926,9842,0,45
192.168.100.132,28,219,4,7,7,4,0,22,SSH,0,Cowrie-SSH,1663,100561,0,41
192.168.138.120,16,120,0,12,8,4,1,22,SSH,0,Web-Honeypot,13780,2739,0,31
192.168.234.218,18,167,1,5,6,5,3,22,SSH,0,Web-Honeypot,8497,5915,0,17
192.168.46.87,11,310,3,8,5,3,1,80,SSH,0,Cowrie-SSH,11107,9169,0,26
192.168.153.248,16,117,0,7,6,3,3,22,SSH,0,Fake-Admin-Panel,9946,17431,1,51
192.168.120.55,15,339,2,7,6,5,0,443,HTTP,0,Web-Honeypot,1129,9429,0,34
192.168.200.110,20,171,3,9,4,1,2,22,SSH,0,Cowrie-SSH,11690,4964,0,31
192.168.220.211,22,210,5,10,5,2,1,80,SSH,0,Fake-Admin-Panel,4073,1786,0,38
192.168.157.210,21,167,3,8,3,6,2,22,HTTPS,0,Cowrie-SSH,6513,8193,0,28
192.168.67.153,21,336,2,9,9,7,2,443,HTTP,0,Cowrie-SSH,5995,14678,0,34
192.168.180.243,18,391,6,11,8,4,3,443,SSH,0,Cowrie-SSH,12602,3386,0,44
192.168.19.50,21,216,5,6,5,3,2,8080,HTTP,1,Cowrie-SSH,5437,2306,1,59
192.168.227.168,22,169,3,10,3,7,2,22,SSH,0,Web-Honeypot,1125,22356,0,43
192.168.136.13,13,264,4,5,6,7,2,443,SSH,0,Web-Honeypot,4119,12727,0,45
192.168.204.135,23,386,1,6,4,2,3,8080,SSH,0,Web-Honeypot,1935,28818,0,42
192.168.249.139,19,427,2,5,7,2,1,22,SSH,0,Cowrie-SSH,3813,38838,0,20
192.168.67.186,26,214,1,9,3,7,3,443,SSH,0,Fake-Admin-Panel,39888,47650,0,41
192.168.49.36,17,235,3,7,3,4,1,22,HTTPS,0,Web-Honeypot,1950,2452,0,37
192.168.221.159,20,138,2,9,6,6,1,80,SSH,0,Cowrie-SSH,12283,1997,0,26
192.168.237.135,17,269,5,8,3,2,1,22,SSH,0,Cowrie-SSH,9459,6493,0,39
192.168.241.234,22,161,1,8,5,2,2,443,SSH,0,Web-Honeypot,1361,5563,0,27
192.168.45.156,18,200,1,9,5,6,0,22,SSH,0,Cowrie-SSH,1706,5941,0,15
192.168.16.66,16,284,2,9,6,3,2,22,SSH,0,Cowrie-SSH,1144,2580,0,16
192.168.225.253,22,547,5,7,2,1,1,22,SSH,0,Web-Honeypot,871,26296,0,34
192.168.82.25,13,338,2,5,7,4,1,22,HTTP,0,Cowrie-SSH,9201,4912,0,22
192.168.39.218,23,91,4,5,3,4,0,22,SSH,0,Cowrie-SSH,2356,9468,0,30
192.168.245.68,14,308,1,5,8,5,3,22,HTTP,0,Cowrie-SSH,3629,39686,0,34
192.168.128.109,12,305,4,11,4,6,5,80,HTTP,0,Fake-Admin-Panel,1011,81158,0,47
192.168.100.111,20,131,3,9,10,4,1,22,HTTP,0,Cowrie-SSH,14302,8373,0,26
192.168.83.204,13,154,2,11,2,2,3,22,SSH,0,Cowrie-SSH,7080,12358,0,36
192.168.123.109,19,126,2,14,5,8,4,22,HTTP,0,Cowrie-SSH,1184,39717,0,34
192.168.174.108,18,257,4,1,4,6,5,80,SSH,0,Web-Honeypot,1210,1428,0,40
192.168.153.158,22,222,7,13,7,1,4,443,HTTPS,0,Fake-Admin-Panel,3028,321680,1,53
192.168.176.33,13,20,3,7,4,3,4,22,SSH,0,Cowrie-SSH,3023,27866,1,53
192.168.215.225,17,158,5,8,3,4,3,80,SSH,0,Cowrie-SSH,1214,24954,1,60
192.168.165.232,14,304,3,9,4,4,2,443,HTTPS,0,Cowrie-SSH,5034,24468,0,16
